year,name,english_name,length,genres,release_date,location,nation,director,company,link,awards,nominations,mid,rating,total_box_office,main_actors
2011,赛德克·巴莱（上）太阳旗,Seediq Bale,,剧情 战争 历史,2011年9月9日,中国台湾上映,中国台湾,魏德圣,威视电影公司,http://movie.mtime.com/113100/,0,0,113100,8.4,-,林庆台 ; Qing-tai Lin ; 游大庆 ; Da-qing You ; 马志翔 ; Umin Boya ; 林源杰 ; Yuan Jie Lin
2011,坏老师,Bad Teacher,92分钟,喜剧,2011年6月24日,美国上映,美国,杰克·卡斯丹,哥伦比亚电影公司,http://movie.mtime.com/122099/,0,0,122099,6.7,-,卡梅隆·迪亚茨 ; Cameron Diaz ; 贾斯汀·汀布莱克 ; Justin Timbe.. ; 露茜·彭奇 ; Lucy Punch ; 杰森·席格尔 ; Jason Segel
2011,在劫难逃,Abduction,106分钟,动作 悬疑 惊悚,2012年7月27日,中国上映 - 2D,美国,约翰·辛格顿,狮门影业,http://movie.mtime.com/125234/,0,0,125234,6.7,5200.0万,泰勒·洛特纳 ; Taylor Lautner ; 莉莉·科林斯 ; Lily Collins ; 阿尔弗雷德·莫里纳 ; Alfred Molina ; 詹森·艾萨克 ; Jason Isaacs
2011,虞美人盛开的山坡,From Kokuriko Hill,,动画 剧情,2011年7月16日,日本上映,日本,宫崎吾朗,东宝国际,http://movie.mtime.com/141086/,0,0,141086,7.8,-,长泽雅美 ; Masami Nagas.. ; 冈田准一 ; Junichi Okada ; 香川照之 ; Teruyuki Kag.. ; 石田百合子 ; Yuriko Ishida
2011,Hello！树先生,Mr. Tree,,喜剧 奇幻 剧情,2011年11月4日,中国上映 - 2D,中国,韩杰,上海东方影视发行公司,http://movie.mtime.com/118278/,0,0,118278,6.9,240.0万,王宝强 ; Baoqiang Wang ; 谭卓 ; Zhuo Tan ; 何洁 ; Jie He ; 王大治 ; Dazhi Wang
2011,巴黎宝贝,Perfect Baby,92分钟,爱情 喜剧,2011年8月25日,中国上映 - 2D,中国,王菁,华夏电影发行有限责任公司,http://movie.mtime.com/139726/,0,0,139726,6.4,2126.0万,邓超 ; Chao Deng ; 珍·玛奇 ; Jane March ; 尚-巴堤·莫里耶 ; Jean-Baptist.. ; 伊能静 ; Shizuka Inoh
2011,林肯律师,The Lincoln Lawyer,118分钟,犯罪 剧情 惊悚,2012年8月15日,中国上映 - 2D,美国,布拉德·福尔曼,狮门影业,http://movie.mtime.com/116277/,0,0,116277,7.6,380.0万,马修·麦康纳 ; Matthew McCo.. ; 玛丽莎·托梅 ; Marisa Tomei ; 瑞恩·菲利普 ; Ryan Phillippe ; 威廉姆·H·梅西 ; William H. M..
2011,B区32号,"No.32,B District",89分钟,剧情 惊悚 恐怖,2011年6月3日,中国上映 - 2D,中国,吕建民,福建恒业电影发行有限公司,http://movie.mtime.com/140586/,0,0,140586,1.8,1520.0万,唐宸禹 ; TAE ; 邓紫衣 ; Ziyi Deng ; 李锐 ; Rui Li
2011,紫宅,The Purple House,93分钟,悬疑 爱情 惊悚,2017年8月18日,中国上映 - 2D,中国,潘恒生,上海炫映影视传播有限公司,http://movie.mtime.com/147324/,0,0,147324,5.2,1260.0万,汪东城 ; Jiro Wang ; 佟丽娅 ; Liya Tong ; 肖雨雨 ; Rainie ; 钟凯 ; Kai Zhong
2011,极速天使,Speed Angels,,剧情 动作 爱情,2011年12月27日,中国上映 - 2D,中国,马楚成,北京光线影业有限公司,http://movie.mtime.com/140130/,0,0,140130,5.4,2322.0万,刘若英 ; Rene Liu ; 汤唯 ; Wei Tang ; 林志颖 ; Jimmy Lin ; 韩在石 ; Jae-seok Han
2011,杀手欧阳盆栽,The Killer Who Never Kills,100分钟,剧情 动作 喜剧,2012年1月6日,中国上映 - 2D,中国台湾,李丰博,中国电影股份有限公司,http://movie.mtime.com/125330/,0,0,125330,6.3,562.0万,萧敬腾 ; Jam Hsiao ; 林辰唏 ; Lin Chen-Xi ; 曾志伟 ; Eric Tsang ; 周秀娜 ; Chrissie Chau
2011,大象的眼泪,Water for Elephants,,剧情 爱情,2011年4月22日,美国上映,美国,弗朗西斯·劳伦斯,二十世纪福斯电影公司,http://movie.mtime.com/123749/,0,0,123749,7.4,-,瑞茜·威瑟斯彭 ; Reese Wither.. ; 罗伯特·帕丁森 ; Robert Patti.. ; 克里斯托弗·瓦尔兹 ; Christoph Wa.. ; 保罗·施耐德 ; Paul Schneider
2011,追逐星星的孩子,Children Who Chase Lost Voices from Deep Below,116分钟,动画 冒险 剧情,2011年5月7日,日本上映,日本,新海诚,Media Factory,http://movie.mtime.com/139551/,0,0,139551,7.9,-,金元寿子 ; Hisako Kanem.. ; 井上和彦 ; Kazuhiko Inoue ; 入野自由 ; Miyu Irino ; 竹内顺子 ; Junko Takeuchi
2011,我们约会吧,Somebody to Love,,爱情 剧情,2011年2月13日,中国上映 - 2D,中国,周楠,中国电影集团电影发行放映分公司,http://movie.mtime.com/131582/,0,0,131582,5,430.0万,丹尼斯·吴 ; Dennis Oh ; 吴辰君 ; Annie Wu ; 李菲儿 ; Feier Li ; 王柏杰 ; Edison Wang
2011,夏日乐悠悠,Love You You,91分钟,爱情 喜剧,2011年9月30日,中国上映 - 2D,中国,马楚成,中国电影股份有限公司北京电影发行分公司,http://movie.mtime.com/150164/,0,0,150164,6.9,470.0万,彭于晏 ; Eddie Peng ; 杨颖 ; Angela Baby ; 朱雨辰 ; Yuchen Zhu ; 周扬 ; Yang Zhou
2011,遍地狼烟,Cold Steel,,动作 爱情,2011年12月2日,中国上映 - 2D,中国,胡大为,中国电影股份有限公司北京电影发行分公司,http://movie.mtime.com/136181/,0,0,136181,6.7,900.0万,何润东 ; Peter Ho ; 宋佳 ; Jia Song ; 梁家辉 ; Tony Leung K.. ; 何晟铭 ; Mickey
2011,深海之战,Sector 7,,惊悚 科幻 动作,2011年12月6日,中国上映 - 2D/3D,韩国,金志勋,Cathay-Keris Films Pte. Ltd.,http://movie.mtime.com/79856/,0,0,79856,6.3,2237.0万,河智苑 ; Ji-won Ha ; 吴志浩 ; Ji-ho Oh ; 安圣基 ; Seong-gi Ahn ; 朴哲民 ; Cheol-min Park
2011,喜爱夜蒲,Lan Kwai Fong,,剧情,2011年9月15日,中国香港上映,中国香港,钱国伟,美亚娱乐有限公司,http://movie.mtime.com/150576/,0,0,150576,6,-,杨爱瑾 ; Miki Yeung ; 冼色丽 ; Seli Xian ; 陈柏宇 ; Jason Chan ; 郑融 ; Yung Cheng
2011,商海通牒,Margin Call,,剧情 惊悚,2011年10月21日,美国上映,美国,J·C·陈多尔,Roadside Attractions,http://movie.mtime.com/132511/,0,0,132511,7.8,-,凯文·史派西 ; Kevin Spacey ; 扎克瑞·昆图 ; Zachary Quinto ; 杰瑞米·艾恩斯 ; Jeremy Irons ; 保罗·贝坦尼 ; Paul Bettany
2011,变节-潜罪犯,Turning Point2,84分钟,动作 悬疑 犯罪,2012年3月2日,中国上映 - 2D,中国香港,邱礼涛,邵氏兄弟(香港)有限公司,http://movie.mtime.com/155846/,0,0,155846,6.7,1300.0万,谢天华 ; Michael Tse ; 吴镇宇 ; Francis Ng ; 黄宗泽 ; Bosco Wong ; 徐子珊 ; Kate Tsui
2011,梦宅诡影,Dream House,84分钟,剧情 悬疑 惊悚,2011年12月29日,中国上映 - 2D,美国,吉姆·谢里丹,环球影业,http://movie.mtime.com/113587/,0,0,113587,6.8,660.0万,丹尼尔·克雷格 ; Daniel Craig ; 蕾切尔·薇姿 ; Rachel Weisz ; 娜奥米·沃茨 ; Naomi Watts ; 马尔顿·索克斯 ; Marton Csokas
2011,完美感觉,Perfect Sense,,爱情 剧情,2011年10月7日,英国上映,德国,大卫·马肯兹,Entremode,http://movie.mtime.com/114797/,0,0,114797,8,-,伊万·麦克格雷格 ; Ewan McGregor ; 爱娃·格林 ; Eva Green ; 康妮·尼尔森 ; Connie Nielsen ; 斯蒂芬·迪兰 ; Stephen Dill..
2011,赛尔号之寻找凤凰神兽,Seer,90分钟,动画 冒险,2011年7月28日,中国上映,中国,,卡通先生影业有限公司,http://movie.mtime.com/147336/,0,0,147336,3.4,4400.0万,张杰 ; Jie Zhang ; 武艺 ; Philip Lau ; 曾轶可 ; Yike Zeng ; 何炅 ; Jiong He
2011,大人物,Big Big Man,,喜剧,2011年3月11日,中国上映 - 2D,中国,谭华,电广传媒影业（北京）有限公司,http://movie.mtime.com/134097/,0,0,134097,5,1100.0万,杨乐乐 ; LeLe Yang ; 吴孟达 ; Man Tat Ng ; 李伯清 ; Boqing Li ; 廖健 ; Jian Liao
2011,与时尚同居,Sleepless Fashion,90分钟,喜剧 爱情,2011年10月21日,中国上映 - 2D,中国,尹丽川,中国电影股份有限公司北京电影发行分公司,http://movie.mtime.com/147614/,0,0,147614,6.8,650.0万,周渝民 ; Vic Chou ; 徐若瑄 ; Vivian Hsu ; 乔任梁 ; Kimi ; 谭咏麟 ; Alan Tam
2011,隔绝,The Divide,,惊悚 科幻 恐怖,2012年1月13日,美国上映,美国,泽维尔·杨思,Anchor Bay Films,http://movie.mtime.com/130670/,0,0,130670,7,-,劳伦·日尔曼 ; Lauren German ; 米洛·文堤米利亚 ; Milo Ventimi.. ; 迈克尔·比恩 ; Michael Biehn ; 迈克尔·艾克朗德 ; Michael Eklund
2011,开心魔法,Magic To Win,,奇幻 喜剧,2011年12月1日,中国上映 - 2D,中国香港,叶伟信,华谊兄弟传媒股份有限公司,http://movie.mtime.com/150601/,0,1,150601,5.3,2000.0万,吴尊 ; Chun Wu ; 黄百鸣 ; Bak-Ming Wong ; 吴京 ; Jacky Wu ; 吴千语 ; Karena Ng
2011,白兔糖,Bunny Drop,114分钟,喜剧,2011年8月20日,日本上映,日本,萨布,Showgate,http://movie.mtime.com/131595/,0,0,131595,7.8,-,芦田爱菜 ; Mana Ashida ; 松山健一 ; Ken'ichi Mat.. ; 池胁千鹤 ; Chizuru Ikew.. ; 香里奈 ; Karina
2011,室友,The Roommate,,惊悚 剧情,2011年2月4日,美国上映,美国,克里斯蒂安·E·克里斯蒂安森,Screen Gems Inc.,http://movie.mtime.com/104124/,0,0,104124,6.8,-,莉顿·梅斯特 ; Leighton Mee.. ; 敏卡·凯利 ; Minka Kelly ; 凯姆·吉甘戴 ; Cam Gigandet ; 艾莉森·米夏卡 ; Alyson Micha..
2011,大闹天宫,The Monkey King,88分钟,动画 奇幻,2017年10月13日,中国上映 - 2D,中国,速达,上海电影集团有限公司,http://movie.mtime.com/119498/,0,0,119498,6.2,4803.0万,李扬 ; Yang Li ; 张爱钦 ; Aiqin Zhang ; 姚晨 ; Chen Yao ; 陈佩斯 ; Peisi Chen
2011,盲证,Blind,111分钟,悬疑 惊悚,2011年8月11日,韩国上映,韩国,安尚勋,Next Entertainment World,http://movie.mtime.com/138681/,0,0,138681,7.7,-,金荷娜 ; Ha-neul Kim ; 俞承豪 ; Seung-ho Yu ; 赵熙奉 ; Hie-bong Jo ; 梁英祖 ; Young-jo Yang
2011,惊声尖叫4,Scream 4,,惊悚 恐怖 悬疑,2011年4月15日,美国上映,美国,韦斯·克雷文,帝门影业公司,http://movie.mtime.com/98212/,0,0,98212,6.9,-,内芙·坎贝尔 ; Neve Campbell ; 大卫·阿奎特 ; David Arquette ; 柯特妮·考克斯 ; Courteney Cox ; 露西·海尔 ; Lucy Hale
2011,危险方法,A Dangerous Method,,传记 剧情 惊悚,2011年11月10日,德国上映,英国,大卫·柯南伯格,索尼经典,http://movie.mtime.com/122514/,0,0,122514,7.5,-,凯拉·奈特莉 ; Keira Knight.. ; 迈克尔·法斯宾德 ; Michael Fass.. ; 维果·莫特森 ; Viggo Morten.. ; 文森·卡索 ; Vincent Cassel
2011,非法入侵,Trespass,,犯罪 剧情 惊悚,2011年9月14日,加拿大上映,美国,乔·舒马赫,Ascot Elite Entertainment Group,http://movie.mtime.com/134769/,0,0,134769,6.4,-,尼古拉斯·凯奇 ; Nicolas Cage ; 妮可·基德曼 ; Nicole Kidman ; 本·门德尔森 ; Ben Mendelsohn ; 丽亚娜·莱伯拉托 ; Liana Liberato
2011,街区大作战,Attack the Block,,动作 科幻 喜剧,2011年5月13日,英国上映,英国,乔·考尼什,Optimum Releasing,http://movie.mtime.com/117730/,0,0,117730,6.6,-,约翰·波耶加 ; John Boyega ; 尼克·弗罗斯特 ; Nick Frost ; 茱蒂·惠特克 ; Jodie Whitta.. ; 卢克·崔德威 ; Luke Treadaway
2011,无价之宝,Treasure Hunt,94分钟,喜剧 冒险 动作,2011年8月19日,中国上映 - 2D,中国香港,王晶,中国电影集团公司,http://movie.mtime.com/144475/,0,0,144475,4.4,2184.0万,张柏芝 ; Cecilia Cheung ; 郑中基 ; Ronald Cheng ; 林妙可 ; Miaoke Lin ; 邵兵 ; Bing Shao
2011,到也门钓鲑鱼,Salmon Fishing in the Yemen,107分钟,喜剧 剧情 爱情,2012年3月9日,美国上映,英国,莱塞·霍尔斯道姆,Lions Gate,http://movie.mtime.com/116111/,0,0,116111,7.7,-,艾米莉·布朗特 ; Emily Blunt ; 伊万·麦克格雷格 ; Ewan McGregor ; 克里斯汀·斯科特·托马斯 ; 蕾切尔·斯特灵 ; Rachael Stir..
2011,惊魂半小时,30 Minutes or Less,,冒险 喜剧 动作,2011年8月12日,美国上映,美国,鲁本·弗雷斯彻,哥伦比亚电影公司,http://movie.mtime.com/135337/,0,0,135337,7,-,杰西·艾森伯格 ; Jesse Eisenb.. ; 丹尼·麦克布耐德 ; Danny McBride ; 阿兹·安萨里 ; Aziz Ansari ; 尼克·斯旺森 ; Nick Swardson
2011,青少年,Young Adult,,剧情 喜剧,2011年12月9日,美国上映,美国,贾森·雷特曼,派拉蒙影业公司,http://movie.mtime.com/134785/,0,0,134785,7.3,-,查理兹·塞隆 ; Charlize The.. ; 帕特里克·威尔森 ; Patrick Wilson ; 伊莉莎白·里瑟 ; Elizabeth Re.. ; 帕顿·奥斯瓦尔特 ; Patton Oswalt
2011,宠物情人,My Pet,110分钟,剧情 爱情 喜剧,2012年2月,中国上映 - 2D,韩国,金炳坤,Lotte Entertainment,http://movie.mtime.com/127669/,0,0,127669,6.9,-,张根硕 ; Keun-suk Jang ; 金荷娜 ; Ha-neul Kim ; 郑柔美 ; Yu-mi Jeong ; 崔钟勋 ; Jong-hoon Choi
2011,再见我们的幼儿园,Sayonara Bokutachi no Youchien,135分钟,剧情,2011年3月11日,日本上映,日本,水田伸生,Nippon Television Network Corporation (NTV),http://movie.mtime.com/148097/,0,0,148097,7.9,-,芦田爱菜 ; Mana Ashida ; 黑田博之 ; Hiroyuki Kur.. ; 佐藤瑠生亮 ; Ruiki Sato ; 本田望结 ; Miyu Honda
2011,夜惊魂,The Frightening Night,,恐怖,2011年4月2日,中国上映 - 2D,中国,许斌,浙江博纳影视制作有限公司,http://movie.mtime.com/145351/,0,0,145351,4.8,850.0万,唐一菲 ; Yifei Tang ; 林申 ; Shen Lin ; 曹卫宇 ; Weiyu Cao ; 朱宏嘉 ; Hongjia Zhu
2011,青春期,Pubescence,45分钟,剧情,2011年7月,中国上映 - 2D,中国,管晓杰,北京光影华视文化传媒有限公司,http://movie.mtime.com/152199/,0,0,152199,4.6,-,赵奕欢 ; Yihuan Zhao ; 王一 ; Yi Wang ; 古筝 ; Zheng Gu ; 王梦婷 ; Meng-ting Wang
2011,囧探佳人,Deadly Will,,恐怖 喜剧,2011年4月7日,中国上映 - 2D,中国,侯亮,北京浩天中维文化传媒有限公司,http://movie.mtime.com/126684/,0,0,126684,5.2,150.0万,郭涛 ; Tao Guo ; 韩雪 ; Cecilia Han ; 谭耀文 ; Patrick Tam ; 居文沛 ; Wenpei Ju
2011,单车少年,Boy with a Bike,,剧情,2011年5月15日,法国上映,法国,让·皮埃尔·达内,Diaphana Films,http://movie.mtime.com/147455/,0,0,147455,8.1,-,托马斯·多雷 ; Thomas Doret ; 西西·迪·法兰丝 ; Cécile De Fr.. ; 杰瑞米·雷乃 ; Jérémie Renier ; Egon Di Mateo
2011,致命请柬,Fatal Invitation,,惊悚,2011年3月4日,中国上映 - 2D,中国,孙小光,中国电影集团电影发行放映分公司,http://movie.mtime.com/132296/,0,0,132296,2.9,-,张达明 ; Tat-Ming Che.. ; 焦婷 ; Ting Jiao ; 胡桑 ; serena Hu
2011,宅男总动员：女神归来,Mr. Zhai,100分钟,喜剧 爱情,2011年4月1日,中国上映 - 2D,中国,杨子,福建恒业电影发行有限公司,http://movie.mtime.com/136909/,0,0,136909,4.3,520.0万,钟镇涛 ; Kenny Bee ; 谭耀文 ; Patrick Tam ; 邓丽欣 ; Stephy Tang ; 黄又南 ; You-nam Wong
2011,睡美人,Sleeping Beauty,,剧情,2011年6月23日,澳大利亚上映,澳大利亚,朱莉娅·李,Transmission,http://movie.mtime.com/124647/,0,0,124647,6.8,-,艾米莉·布朗宁 ; Emily Browning ; 迈克尔·多曼 ; Michael Dorman ; 蕾切尔·布雷克 ; Rachael Blake ; 休·基斯-拜伦 ; Hugh Keays-B..
2011,灵魂冲浪,Soul Surfer,,动作 运动 剧情,2011年4月8日,美国上映,美国,肖恩·麦克纳马拉,Affirm Films,http://movie.mtime.com/126564/,0,0,126564,8.2,-,安娜索菲亚·罗伯 ; Annasophia R.. ; 丹尼斯·奎德 ; Dennis Quaid ; 海伦·亨特 ; Helen Hunt ; 杰瑞米·桑普特 ; Jeremy Sumpter
2011,蒙特卡罗,Monte Carlo,,冒险 喜剧 爱情,2011年7月1日,美国上映,美国,托马斯·伯祖查,Fox 2000 Pictures,http://movie.mtime.com/83271/,0,0,83271,7.5,-,赛琳娜·戈麦斯 ; Selena Gomez ; 凯蒂·卡西迪 ; Katie Cassidy ; 莉顿·梅斯特 ; Leighton Mee.. ; 柯瑞·蒙特斯 ; Cory Monteith
2011,拉瑞·克劳,Larry Crowne,,剧情 喜剧 爱情,2011年7月1日,美国上映,美国,汤姆·汉克斯,环球影业,http://movie.mtime.com/126872/,0,0,126872,7.6,-,汤姆·汉克斯 ; Tom Hanks ; 朱莉娅·罗伯茨 ; Julia Roberts ; 塔拉吉·P·汉森 ; Taraji P. He.. ; 丽塔·威尔逊 ; Rita Wilson
2011,嘿咻卡,Hall Pass,,喜剧,2011年2月25日,美国上映,美国,鲍比·法拉利,新线电影公司,http://movie.mtime.com/130486/,0,0,130486,6.6,-,欧文·威尔逊 ; Owen Wilson ; 杰森·苏戴奇斯 ; Jason Sudeikis ; 珍娜·费舍 ; Jenna Fischer ; 克里斯蒂娜·艾伯盖特
2011,杀手乔,Killer Joe,103分钟,犯罪 剧情 惊悚,2012年7月27日,美国上映,美国,威廉·弗莱德金,VVS Films,http://movie.mtime.com/138531/,0,0,138531,7.3,-,马修·麦康纳 ; Matthew McCo.. ; 埃米尔·赫斯基 ; Emile Hirsch ; 朱诺·坦普尔 ; Juno Temple ; 托马斯·哈登·丘奇 ; Thomas Haden..
2011,只有你,Always,108分钟,剧情 爱情,2011年10月20日,韩国上映,韩国,宋一坤,Showbox,http://movie.mtime.com/141920/,0,0,141920,7.6,-,苏志燮 ; Ji-seob So ; 韩孝珠 ; Hyo-ju Han ; 赵成夏 ; Sung-ha Cho ; 姜信日 ; Shin-il Kang
2011,高地战,The Front Line,,战争 剧情,2011年7月20日,韩国上映,韩国,张熏,Well Go,http://movie.mtime.com/125425/,0,0,125425,7.7,-,高修 ; Soo Go ; 申河均 ; Ha-kyun Shin ; 金玉彬 ; Ok-bin Kim ; 赵震雄 ; Jin-ung Jo
2011,阿波罗18号,Apollo 18,,惊悚 恐怖 科幻,2011年9月2日,美国上映,美国,冈扎罗·洛佩兹-加勒果,韦恩斯坦国际影业公司,http://movie.mtime.com/140024/,0,0,140024,6.8,-,沃伦·克里斯蒂 ; Warren Chris.. ; Lloyd Owen ; 瑞恩·罗宾斯 ; Ryan Robbins
2011,有希望的男人,Muzi v nadeji,,剧情 喜剧,2011年8月25日,捷克上映,捷克,杰里·维捷德雷克,Falcon,http://movie.mtime.com/154653/,0,0,154653,7.6,-,伊娃·科雷柯索娃 ; Eva Kerekesová ; 吉日·马察科 ; Jirí Machácek ; 波莱克·波利夫卡 ; Bolek Polívka ; 皮查·赫比科瓦 ; Petra Hrebíc..
2011,天堂之吻,Paradise Kiss,,剧情,2011年6月4日,日本上映,日本,新城毅彦,华纳兄弟公司,http://movie.mtime.com/137450/,0,0,137450,7.3,-,北川景子 ; Keiko Kitagawa ; 向井理 ; Mukai Osamu ; 加藤夏希 ; Natsuki Kato ; 山本裕典 ; Yusuke Yamam..
2011,寿司之神,Jiro Dreams of Sushi,,纪录片,2013年2月2日,日本上映,美国,大卫·贾柏,木兰花影业,http://movie.mtime.com/155474/,0,0,155474,8.1,-,小野二郎 ; Jiro Ono ; Yoshikazu Ono
2011,爱，不爱,Come Rain Come Shine,105分钟,爱情 剧情,2011年3月3日,韩国上映,韩国,李润基,Next Entertainment World,http://movie.mtime.com/136902/,0,0,136902,7.5,-,林秀晶 ; Su-jeong Lim ; 玄彬 ; Bin Hyeon ; 河正宇 ; Jung-woo Ha ; 金惠玉 ; Hye-ok Kim
2011,人体蜈蚣2,The Human Centipede II (Full Sequence),,剧情 恐怖,2011年10月7日,美国上映,荷兰,汤姆·希克斯,Bounty Films,http://movie.mtime.com/134586/,0,0,134586,5.4,-,劳伦斯·R·哈维 ; Laurence R. .. ; 艾什琳恩·叶尼 ; Ashlynn Yennie ; 多米尼克·波雷里 ; Dominic Borr.. ; Georgia Goodrick
2011,寻求正义,Seeking Justice,,惊悚 动作 剧情,2011年9月2日,意大利上映,美国,罗杰·唐纳森,Ascot Elite Entertainment Group,http://movie.mtime.com/114288/,0,0,114288,7.1,-,尼古拉斯·凯奇 ; Nicolas Cage ; 詹纽瑞·琼斯 ; January Jones ; 盖·皮尔斯 ; Guy Pearce ; 珍妮弗·卡彭特 ; Jennifer Car..
2011,海狸,The Beaver,91分钟,剧情,2011年5月6日,美国上映,美国,朱迪·福斯特,Alfa Films,http://movie.mtime.com/109671/,0,0,109671,7.6,-,梅尔·吉布森 ; Mel Gibson ; 朱迪·福斯特 ; Jodie Foster ; 安东·尤金 ; Anton Yelchin ; 詹妮弗·劳伦斯 ; Jennifer Law..
2011,跟踪孔令学,Tracks Kong LingXue,,喜剧 悬疑,2011年4月29日,中国上映 - 2D,中国,张骁,中国电影集团公司,http://movie.mtime.com/134058/,0,0,134058,6.3,264.0万,范伟 ; Wei Fan ; 马伊琍 ; Yili Ma ; 孙宁 ; Ning Sun ; 支一 ; Yi Zhi
2011,周末时光,Weekend,97分钟,剧情 爱情,2011年11月4日,英国上映,英国,安德鲁·海格,Sundance Selects,http://movie.mtime.com/154815/,0,0,154815,8,-,汤姆·库伦 ; Tom Cullen ; 克里斯·钮 ; Chris New ; 劳拉·弗里曼 ; Laura Freeman ; 沃克斯豪尔·杰梅因 ; Vauxhall Jer..
2011,夺命心跳,The Devil Inside Me,93分钟,悬疑 惊悚,2011年7月1日,中国上映 - 2D,中国,张琦,西安曲江影视集团,http://movie.mtime.com/133802/,0,0,133802,6.1,1650.0万,林熙蕾 ; Kelly Lin ; 梁家辉 ; Tony Leung K.. ; 黄维德 ; Weide Huang ; 安雅 ; Anya
2011,失控,Out of Control,,惊悚 悬疑 犯罪,2011年1月7日,中国上映 - 2D,中国,丁小明,华夏电影发行有限责任公司,http://movie.mtime.com/139886/,0,0,139886,5.7,27.0万,胡明 ; Ming Hu ; 谭卓 ; Zhuo Tan ; 连晋 ; Teddy Lin ; 石凉 ; Shi Liang
2011,普罗旺斯惊魂记,Derrière les murs,87分钟,剧情 恐怖 悬疑,2012年10月30日,中国上映 - 3D,法国,朱利安·拉孔布,Bac Films,http://movie.mtime.com/149315/,0,0,149315,4.6,1650.0万,蕾蒂莎·科斯塔 ; Laetitia Casta ; 蒂埃里·钮维 ; Thierry Neuvic ; 罗杰·杜马斯 ; Roger Dumas ; 贾克·鲍那非 ; Jacques Bonn..
2011,西游记归来,Supermonkey Returns,,动作 家庭 科幻,2011年2月17日,韩国上映,韩国,申东晔,Movie Works,http://movie.mtime.com/142865/,0,0,142865,0.9,-,金秉万 ; Byeong-man Kim ; 韩敏冠 ; Min-gwan Han ; 柳谭 ; Dam Yo ; 张仁浩 ; Yin-ho Jang
2011,老夫子之小水虎传奇,Old Master Q and Little Ocean Tiger,,动画,2011年1月27日,中国上映 - 2D,中国,福富博,中国电影合作制片公司,http://movie.mtime.com/124012/,0,0,124012,5.5,120.0万,邓超 ; Chao Deng ; 刘金山 ; Jinshan Liu ; 冯绍峰 ; Shaofeng Feng ; 张涵予 ; Hanyu Zhang
2011,我爱你,Late Blossom,,爱情 剧情,2011年2月17日,韩国上映,韩国,秋昌民,N.E.W.,http://movie.mtime.com/141859/,0,0,141859,8.1,-,宋在河 ; Jae-ho Song ; 李顺才 ; Sun-jae Lee ; 尹秀晶 ; So-jeong Yun ; 金秀美 ; 김수미
2011,爆笑角斗士,The Fortune Buddies,,喜剧,2012年8月23日,中国上映,中国香港,钟澍佳,洲立影片发行(香港)有限公司,http://movie.mtime.com/150728/,0,0,150728,6.6,490.0万,王祖蓝 ; Cho-lam Wong ; 阮兆祥 ; Louis Yuen ; 曾志伟 ; Eric Tsang ; 李思捷 ; Johnson Lee
